ax,ay,az,gx,gy,gz,mx,my,mz,label
0.25,-0.93,0.33,4.70,-2.32,0.55,28.20,18.32,-10.74,3
0.25,-0.92,0.33,4.82,-3.11,1.40,28.22,17.42,-11.17,3
0.25,-0.92,0.33,2.93,-2.44,1.34,28.27,17.66,-11.08,3
0.25,-0.92,0.33,3.72,-2.44,1.53,27.56,17.47,-12.01,3
0.25,-0.93,0.33,4.88,-3.30,0.55,27.81,17.25,-12.33,3
0.25,-0.92,0.33,4.64,-3.72,-0.12,28.32,17.74,-11.76,3
0.24,-0.92,0.33,6.84,-3.72,-2.14,27.47,17.49,-11.36,3
0.24,-0.93,0.33,4.33,-3.30,-0.79,28.21,18.10,-11.65,3
0.24,-0.92,0.32,2.81,-2.93,-1.16,27.56,17.75,-11.55,3
0.24,-0.93,0.34,2.87,-3.97,1.10,27.26,17.77,-11.19,3
0.24,-0.91,0.33,-3.48,-2.99,1.04,28.06,17.65,-11.84,3
0.24,-0.93,0.34,2.50,-3.54,-0.24,27.47,18.35,-11.07,3
0.23,-0.91,0.33,6.04,-3.72,0.55,27.54,17.94,-12.37,3
0.24,-0.93,0.35,-3.91,-3.60,-0.06,27.69,17.57,-11.88,3
0.23,-0.90,0.35,-3.60,-5.31,-1.83,27.71,18.10,-12.89,3
0.23,-0.91,0.36,-11.60,-5.55,-5.49,28.00,17.52,-13.02,3
0.22,-0.91,0.38,-4.27,-10.68,-11.35,27.40,18.02,-12.37,3
0.20,-0.91,0.39,-1.10,-11.90,-11.90,26.89,17.91,-13.16,3
0.18,-0.90,0.41,-8.48,-11.41,-9.95,26.65,18.55,-14.22,3
0.17,-0.89,0.43,-22.40,-10.50,-12.63,26.61,17.64,-14.78,3
0.15,-0.88,0.44,-24.66,-14.10,-15.69,25.96,17.99,-15.06,3
0.13,-0.90,0.50,-13.55,-12.57,-15.50,25.09,18.52,-15.42,3
0.12,-0.87,0.50,-30.58,-6.65,-7.20,24.71,18.41,-16.43,3
0.09,-0.75,0.51,-17.27,-6.71,3.91,24.73,18.20,-17.18,3
0.10,-0.86,0.57,-22.22,-6.65,-3.30,24.83,18.37,-18.09,3
0.08,-0.80,0.55,-30.21,-12.33,-4.33,24.63,18.37,-18.51,3
0.08,-0.81,0.61,-16.97,-10.25,-11.96,23.95,18.15,-19.80,3
0.07,-0.79,0.60,-17.15,-9.89,-6.16,23.72,18.18,-21.18,3
0.04,-0.79,0.63,-13.12,-15.69,-7.93,23.43,17.91,-20.42,3
0.03,-0.80,0.66,-15.20,-13.61,-8.79,23.01,18.55,-20.79,3
0.02,-0.76,0.64,3.60,-6.04,-0.49,22.47,17.96,-21.37,3
0.02,-0.78,0.66,-7.45,-9.22,-6.90,22.41,17.35,-21.91,3
0.00,-0.76,0.67,-9.70,-8.00,-2.20,22.81,17.44,-22.34,3
-0.00,-0.72,0.67,-9.64,-10.25,-0.98,21.98,17.75,-22.34,3
0.01,-0.70,0.67,-3.97,-5.43,-0.67,22.63,17.66,-22.42,3
-0.01,-0.74,0.69,-2.08,-5.25,1.89,21.89,17.30,-23.78,3
-0.01,-0.69,0.69,-11.29,-5.43,-0.79,22.30,17.92,-23.73,3
-0.01,-0.72,0.71,-4.33,-3.42,2.56,22.11,16.97,-23.43,3
-0.02,-0.71,0.70,0.24,-3.48,0.55,21.87,17.65,-23.79,3
-0.02,-0.74,0.72,-0.79,-3.66,2.14,22.08,16.71,-23.75,3
-0.02,-0.70,0.71,-6.29,-6.16,-0.31,22.02,17.09,-23.45,3
-0.02,-0.71,0.73,4.27,-3.48,2.81,22.25,17.13,-24.45,3
-0.02,-0.70,0.71,6.77,-3.30,1.59,21.81,17.33,-24.10,3
-0.02,-0.71,0.72,5.25,-3.42,1.59,22.18,16.66,-24.11,3
-0.02,-0.69,0.71,5.43,-3.36,1.40,22.46,16.59,-24.82,3
-0.02,-0.71,0.72,3.54,-2.62,1.34,21.92,16.76,-25.62,3
-0.02,-0.70,0.72,5.49,-3.05,1.53,22.16,16.86,-24.55,3
-0.02,-0.71,0.71,4.88,-2.75,2.01,22.52,17.00,-24.23,3
-0.02,-0.71,0.72,3.30,-2.69,1.34,22.09,17.37,-24.10,3
-0.01,-0.70,0.71,5.98,-2.62,2.93,21.69,17.18,-24.56,3
-0.02,-0.71,0.71,2.87,-2.01,1.04,22.79,16.61,-24.84,3
-0.02,-0.72,0.72,3.36,-3.05,1.83,22.63,17.60,-24.30,3
-0.01,-0.70,0.71,1.53,-2.20,1.83,22.02,16.91,-24.99,3
-0.02,-0.71,0.72,5.74,-3.36,2.08,22.18,17.25,-25.26,3
-0.02,-0.70,0.72,4.82,-2.20,1.83,22.02,17.02,-24.76,3
-0.01,-0.71,0.71,4.64,-2.32,2.56,22.16,17.36,-25.09,3
-0.02,-0.70,0.72,4.70,-3.17,1.95,22.49,16.87,-24.52,3
-0.01,-0.71,0.72,3.36,-1.83,1.89,22.24,16.55,-24.02,3
-0.02,-0.70,0.72,6.04,-2.99,2.38,22.08,16.32,-23.96,3
-0.02,-0.71,0.71,2.32,-1.83,0.24,22.17,16.53,-24.02,3
-0.02,-0.71,0.72,3.72,-3.36,2.38,22.40,16.98,-24.18,3
-0.02,-0.71,0.71,4.03,-2.01,1.46,22.44,16.70,-24.96,3
-0.01,-0.71,0.72,5.86,-2.26,1.89,22.35,17.43,-24.01,3
-0.01,-0.70,0.71,6.04,-2.62,2.14,22.72,17.41,-24.67,3
-0.01,-0.71,0.71,5.13,-1.40,1.95,22.19,17.18,-24.91,3
-0.01,-0.70,0.71,4.21,-1.71,1.59,22.16,17.09,-24.73,3
-0.02,-0.72,0.73,2.93,-1.46,0.85,22.07,16.99,-23.58,3
-0.01,-0.71,0.71,6.41,-3.30,2.26,22.41,17.02,-24.30,3
-0.01,-0.70,0.72,3.97,-2.99,2.01,21.92,17.64,-22.89,3
-0.02,-0.72,0.72,6.53,-3.05,0.55,21.79,17.11,-24.24,3
-0.00,-0.71,0.71,0.98,-1.04,1.34,22.40,17.05,-25.96,3
-0.01,-0.71,0.71,4.94,-3.42,2.08,22.17,17.63,-24.68,3
-0.01,-0.70,0.71,2.44,-1.95,0.61,22.84,16.98,-23.34,3
-0.01,-0.70,0.72,5.13,-2.32,1.71,22.50,17.29,-23.85,3
-0.02,-0.71,0.72,3.72,-3.23,1.28,22.45,16.74,-23.13,3
-0.01,-0.70,0.72,3.72,-2.62,0.98,22.40,17.38,-23.08,3
-0.01,-0.71,0.71,4.94,-2.81,2.14,22.14,16.72,-23.99,3
-0.01,-0.71,0.71,2.38,-1.89,0.37,22.30,16.52,-24.24,3
-0.01,-0.71,0.72,5.80,-2.56,2.26,21.69,16.88,-24.39,3
-0.01,-0.70,0.71,3.17,-1.59,0.85,21.57,17.30,-24.11,3
-0.01,-0.71,0.72,3.97,-2.20,1.65,21.85,16.94,-23.45,3
-0.02,-0.71,0.72,3.05,-2.75,1.40,22.12,17.33,-23.65,3
-0.01,-0.71,0.72,2.26,-3.36,2.38,21.96,17.04,-23.69,3
-0.01,-0.70,0.71,2.93,-4.39,2.69,21.85,16.78,-23.02,3
-0.01,-0.70,0.73,-3.17,-2.93,3.30,21.90,16.67,-23.97,3
-0.01,-0.71,0.73,-9.03,-1.95,2.56,22.13,16.44,-24.62,3
-0.01,-0.64,0.75,-20.87,-2.93,8.12,22.34,16.52,-26.27,3
-0.01,-0.66,0.75,2.99,-4.09,2.93,22.23,16.32,-25.99,3
-0.01,-0.67,0.76,-3.30,-2.20,2.14,21.92,16.42,-25.43,3
-0.00,-0.65,0.76,-3.91,-3.42,2.08,22.45,16.65,-26.39,3
-0.01,-0.66,0.78,2.50,-3.72,1.40,21.91,16.94,-25.49,3
-0.01,-0.64,0.76,-1.77,-3.11,1.71,22.11,16.15,-27.04,3
-0.01,-0.65,0.78,-0.06,-3.66,0.79,22.19,15.99,-26.48,3
-0.01,-0.64,0.77,1.10,-3.05,1.10,22.11,15.91,-27.06,3
-0.01,-0.64,0.78,5.92,-3.78,0.43,22.39,16.02,-27.26,3
-0.00,-0.64,0.78,5.55,-2.32,0.24,22.02,16.09,-26.88,3
-0.01,-0.64,0.77,6.53,-2.56,0.24,22.28,16.02,-26.61,3
-0.01,-0.65,0.78,10.38,-2.62,1.22,22.25,15.69,-26.59,3
-0.00,-0.65,0.75,11.96,-0.61,1.65,22.27,16.09,-28.04,3
0.01,-0.66,0.76,21.67,-0.85,1.71,22.30,16.46,-26.01,3
-0.00,-0.66,0.72,18.37,4.33,5.07,21.94,16.21,-24.76,3
0.00,-0.69,0.74,17.52,-1.40,-1.89,22.49,16.37,-24.85,3
0.01,-0.71,0.74,27.77,0.12,-0.49,22.56,16.77,-23.44,3
0.01,-0.73,0.69,40.59,0.61,-2.99,22.34,16.87,-23.46,3
-0.00,-0.78,0.69,36.80,-1.34,-2.62,22.19,17.05,-23.05,3
0.01,-0.76,0.65,34.73,1.53,2.38,21.86,18.12,-22.66,3
0.02,-0.75,0.63,48.16,-0.73,-0.12,21.85,18.36,-20.90,3
0.02,-0.81,0.59,44.80,4.52,2.81,21.53,18.48,-20.39,3
0.02,-0.83,0.55,43.46,1.65,2.93,21.73,18.88,-19.07,3
0.01,-0.88,0.52,41.08,0.92,0.06,21.59,19.53,-17.55,3
0.03,-0.87,0.50,27.65,0.06,0.24,21.84,19.35,-17.25,3
0.02,-0.86,0.49,37.90,-2.62,0.73,21.02,20.18,-16.44,3
0.02,-0.88,0.46,38.45,-2.26,-2.08,21.23,20.01,-15.39,3
0.02,-0.95,0.40,44.37,-3.48,-2.01,21.23,20.09,-14.66,3
0.02,-0.94,0.37,39.67,-4.70,2.62,21.15,19.75,-12.43,3
0.02,-0.97,0.34,55.60,-3.54,-2.56,20.81,19.97,-11.39,3
0.02,-0.96,0.28,53.71,-4.52,2.87,20.46,20.12,-10.85,3
0.03,-0.98,0.28,69.03,-4.52,-2.44,20.72,19.60,-8.85,3
0.02,-1.00,0.15,81.36,-5.37,2.50,20.43,18.98,-6.32,3
0.02,-1.00,0.05,103.58,-3.78,-8.00,20.65,18.01,-3.43,3
0.00,-1.05,-0.04,71.47,-4.21,-7.02,21.02,17.42,-1.64,3
0.01,-1.02,-0.08,65.92,-4.33,-1.46,20.89,16.39,0.15,3
-0.00,-1.00,-0.14,58.90,-2.44,-5.31,20.61,15.28,0.85,3
-0.00,-1.01,-0.21,54.75,-2.81,-3.78,20.56,14.21,2.12,3
-0.01,-0.98,-0.25,49.74,-3.23,-4.70,20.69,13.22,3.75,3
-0.01,-1.00,-0.29,40.28,-2.75,-3.60,20.87,11.96,4.59,3
-0.01,-0.96,-0.32,44.43,-5.19,-3.05,20.90,11.35,4.68,3
-0.03,-0.96,-0.36,40.65,-4.70,-4.39,20.47,10.88,6.35,3
-0.03,-0.94,-0.39,29.42,-4.21,0.00,20.20,10.42,6.95,3
-0.03,-0.93,-0.41,46.63,-2.69,-7.08,20.32,9.56,7.59,3
-0.04,-0.93,-0.47,43.27,-3.66,-3.60,20.50,8.80,8.34,3
-0.03,-0.88,-0.49,38.70,-4.27,-3.66,20.65,8.84,8.79,3
-0.04,-0.87,-0.51,54.69,-6.65,-4.39,20.28,7.36,8.62,3
-0.05,-0.84,-0.56,27.22,-3.72,0.55,20.13,6.79,9.96,3
-0.04,-0.83,-0.58,21.79,-3.85,1.28,20.47,5.94,11.16,3
-0.04,-0.82,-0.59,30.70,-3.72,0.49,20.30,5.59,9.83,3
-0.04,-0.80,-0.62,26.00,-2.32,0.18,20.68,4.55,10.47,3
-0.04,-0.80,-0.64,9.83,-3.54,1.65,20.23,4.70,10.85,3
-0.04,-0.78,-0.63,12.39,-0.92,0.61,20.86,4.49,11.79,3
-0.04,-0.80,-0.65,7.57,-3.05,1.10,20.46,4.25,11.85,3
-0.04,-0.78,-0.63,6.04,-2.99,0.92,20.37,3.80,10.73,3
-0.04,-0.79,-0.66,9.09,-3.17,0.55,20.45,4.05,11.12,3
-0.04,-0.78,-0.63,0.49,-4.70,2.20,20.32,3.55,10.72,3
-0.04,-0.78,-0.64,1.34,-4.15,1.65,20.54,4.55,10.51,3
-0.03,-0.79,-0.63,-0.49,-4.94,2.44,20.97,3.81,11.68,3
-0.03,-0.79,-0.63,6.41,-3.11,2.08,20.98,4.71,11.65,3
-0.03,-0.79,-0.64,4.15,-4.09,0.98,20.62,4.66,10.97,3
-0.03,-0.79,-0.63,7.26,-1.83,1.34,20.36,4.04,10.91,3
-0.03,-0.78,-0.64,6.41,-2.08,1.10,20.17,4.24,11.29,3
-0.03,-0.79,-0.65,2.99,-1.40,0.85,20.28,4.25,12.52,3
-0.03,-0.78,-0.63,3.30,-3.60,1.04,20.37,3.97,10.97,3
-0.03,-0.79,-0.64,5.13,-1.65,1.28,20.51,4.19,10.78,3
-0.03,-0.79,-0.64,6.29,-2.87,1.28,20.17,4.31,10.44,3
-0.04,-0.79,-0.65,4.52,-1.83,0.61,20.81,4.28,11.43,3
-0.04,-0.78,-0.64,3.97,-2.69,1.04,20.72,3.82,10.08,3
-0.04,-0.79,-0.64,6.41,-2.69,1.04,20.62,3.86,10.82,3
-0.04,-0.79,-0.64,3.60,-2.08,1.53,20.34,3.87,11.71,3
-0.03,-0.79,-0.64,6.04,-2.99,0.73,20.31,3.50,11.30,3
-0.04,-0.79,-0.64,2.87,-2.32,0.85,20.26,4.06,10.55,3
-0.03,-0.79,-0.64,1.34,-2.69,1.83,20.08,4.52,11.49,3
-0.04,-0.78,-0.63,4.70,-1.71,1.77,20.45,4.75,10.45,3
-0.04,-0.79,-0.64,4.70,-3.17,0.49,19.84,4.28,11.46,3
-0.03,-0.78,-0.64,5.25,-3.17,1.65,20.51,3.88,11.36,3
-0.04,-0.80,-0.64,3.42,-2.62,0.00,20.03,4.24,12.08,3
-0.04,-0.79,-0.64,4.46,-3.05,1.34,19.84,4.11,11.06,3
-0.04,-0.79,-0.64,2.87,-2.32,1.34,20.36,4.10,10.42,3
-0.04,-0.79,-0.64,5.25,-2.93,0.79,20.21,4.31,11.10,3
-0.03,-0.78,-0.63,2.32,-3.17,2.44,20.12,4.25,10.16,3
-0.04,-0.79,-0.64,5.25,-2.32,0.61,20.24,3.91,11.38,3
-0.04,-0.79,-0.64,2.56,-1.95,0.55,19.54,4.10,11.66,3
-0.04,-0.79,-0.64,5.74,-3.23,0.61,19.90,3.74,11.49,3
-0.04,-0.78,-0.63,4.70,-3.36,1.40,19.78,4.72,11.52,3
-0.03,-0.79,-0.64,3.11,-4.03,1.28,19.85,4.11,10.83,3
-0.04,-0.79,-0.63,4.39,-2.08,0.98,19.79,3.64,11.34,3
-0.04,-0.79,-0.64,3.48,-2.62,0.98,19.71,4.74,10.45,3
-0.04,-0.79,-0.63,2.08,-3.48,1.22,20.08,4.94,10.33,3
-0.04,-0.79,-0.63,2.87,-3.23,1.83,19.49,4.79,10.06,3
-0.04,-0.79,-0.64,4.21,-3.36,1.22,19.95,4.64,10.78,3
-0.03,-0.79,-0.63,3.42,-4.15,1.40,20.15,5.55,10.25,3
-0.03,-0.79,-0.63,5.74,-3.05,-0.37,19.76,4.42,10.85,3
-0.04,-0.80,-0.63,2.38,-3.05,1.34,20.30,4.57,11.00,3
-0.04,-0.79,-0.64,3.78,-1.95,1.10,19.84,4.52,11.13,3
-0.03,-0.79,-0.64,4.70,-3.72,1.71,19.96,4.75,11.41,3
-0.03,-0.79,-0.63,2.50,-3.23,1.46,20.12,4.69,11.01,3
-0.03,-0.79,-0.63,4.82,-3.60,1.22,20.03,4.58,11.79,3
-0.04,-0.79,-0.63,2.93,-3.30,1.65,20.20,5.21,11.47,3
-0.03,-0.80,-0.62,2.87,-4.70,1.22,20.01,4.71,11.21,3
-0.03,-0.79,-0.63,2.14,-3.42,1.40,19.95,4.32,11.60,3
-0.03,-0.80,-0.63,3.05,-2.69,0.67,20.12,4.85,11.47,3
-0.03,-0.79,-0.63,3.91,-2.93,1.46,19.96,5.19,10.96,3
-0.03,-0.80,-0.63,3.66,-2.44,0.61,20.07,5.20,10.77,3
-0.03,-0.80,-0.63,3.30,-2.62,1.10,20.28,4.85,11.18,3
-0.03,-0.80,-0.62,2.81,-3.11,1.10,20.69,5.22,9.42,3
-0.03,-0.80,-0.63,2.56,-2.75,1.34,20.34,4.86,11.30,3
-0.03,-0.79,-0.64,0.61,-4.46,1.34,20.17,5.15,11.22,3
-0.03,-0.80,-0.63,1.10,-3.97,2.01,20.29,5.20,10.33,3
-0.02,-0.81,-0.61,0.37,-3.42,0.67,20.85,6.19,9.91,3
-0.03,-0.81,-0.61,-1.04,-2.75,0.67,20.46,5.14,10.02,3
-0.03,-0.81,-0.61,1.04,-2.62,0.37,20.51,5.75,10.78,3
-0.03,-0.82,-0.61,-0.37,-5.07,1.04,20.45,5.85,10.78,3
-0.03,-0.82,-0.60,-0.67,-2.50,0.37,19.54,6.13,10.03,3
-0.03,-0.82,-0.60,-7.14,-3.11,1.95,20.36,5.58,10.21,3
-0.03,-0.83,-0.59,-16.48,-0.98,3.36,20.58,5.76,9.85,3
-0.03,-0.85,-0.56,-17.64,-2.01,3.42,20.78,5.85,9.66,3
-0.03,-0.86,-0.54,-34.91,1.71,4.33,21.04,7.21,9.22,3
-0.02,-0.88,-0.49,-36.93,0.61,4.27,20.89,8.20,8.36,3
-0.03,-0.91,-0.46,-40.22,-0.73,5.92,21.22,8.80,7.89,3
-0.02,-0.93,-0.41,-44.13,1.89,4.76,20.96,10.36,6.76,3
-0.02,-0.94,-0.36,-40.16,1.04,2.99,21.02,11.49,5.18,3
-0.02,-0.95,-0.32,-42.66,-0.12,5.37,21.14,11.91,4.52,3
-0.02,-0.96,-0.29,-7.20,-2.75,2.62,21.02,13.04,4.82,3
-0.02,-0.98,-0.27,-36.19,-0.31,6.23,20.91,12.90,4.30,3
-0.02,-0.97,-0.24,-25.27,-0.73,2.81,20.92,13.49,3.63,3
-0.02,-1.00,-0.23,-2.81,-3.48,2.93,21.02,14.39,2.45,3
-0.02,-0.99,-0.22,-4.46,-3.42,3.05,21.13,14.67,2.58,3
-0.01,-1.01,-0.20,-15.01,-2.93,3.78,21.42,14.87,2.47,3
-0.01,-0.99,-0.19,-9.03,-2.56,4.21,21.73,14.59,2.09,3
-0.01,-1.00,-0.16,-20.87,-1.95,5.31,21.55,14.49,1.14,3
0.01,-1.05,-0.14,-20.08,-2.81,6.10,21.59,15.03,0.98,3
0.00,-1.00,-0.12,-3.30,-3.91,3.85,21.31,15.78,0.17,3
0.00,-1.02,-0.09,-43.52,-0.12,9.28,21.83,15.36,-0.10,3
0.02,-1.01,-0.04,-27.47,-2.50,6.35,21.94,15.58,-1.46,3
0.01,-1.02,-0.03,-4.76,-3.72,5.31,21.48,16.78,-1.05,3
0.02,-1.05,-0.03,-9.46,-3.42,4.46,21.80,16.88,-2.19,3
0.02,-1.02,0.00,-13.06,-2.38,4.94,21.87,17.04,-2.32,3
0.02,-1.02,0.03,-21.06,-3.05,8.48,21.83,17.31,-3.38,3
0.03,-1.02,0.04,-27.95,-2.69,5.92,22.24,18.57,-3.60,3
0.03,-1.01,0.10,-13.73,-3.66,3.23,22.53,18.20,-4.91,3
0.02,-1.03,0.09,-22.89,-0.92,2.62,22.07,18.40,-4.64,3
0.04,-1.00,0.15,-26.67,-2.08,2.50,22.71,18.07,-6.14,3
0.04,-1.00,0.18,-14.22,-3.91,5.62,22.46,18.84,-6.77,3
0.04,-0.98,0.23,-50.66,-2.62,5.62,22.62,18.99,-7.52,3
0.05,-0.98,0.26,-25.76,-1.16,4.46,23.00,18.87,-9.25,3
0.04,-0.97,0.26,-11.35,-3.91,3.48,22.63,19.86,-9.53,3
0.05,-0.99,0.28,-17.46,-2.38,2.62,22.96,19.12,-9.44,3
0.05,-0.95,0.31,-14.95,-3.17,3.42,22.85,18.63,-9.91,3
0.05,-0.98,0.32,-5.92,-2.32,2.32,22.60,19.09,-10.03,3
0.05,-0.97,0.33,-26.73,-2.44,3.54,22.81,18.96,-11.71,3
0.06,-0.93,0.36,-8.12,-3.42,2.08,23.24,19.02,-12.82,3
0.06,-0.95,0.37,-2.99,-2.01,3.23,22.88,19.21,-13.04,3
0.04,-0.93,0.37,0.73,-3.72,1.59,22.95,19.65,-12.34,3
0.05,-0.95,0.38,-4.03,-3.17,0.31,22.78,19.04,-11.45,3
0.05,-0.94,0.39,-15.20,-3.60,1.89,22.91,19.30,-12.39,3
0.05,-0.91,0.42,-14.40,-3.72,0.73,22.77,19.06,-13.60,3
0.05,-0.92,0.42,-3.11,-1.40,3.60,23.16,19.29,-14.10,3
0.05,-0.92,0.44,-27.89,-2.56,2.81,23.06,19.10,-15.38,3
0.05,-0.89,0.46,-10.31,-3.97,-0.43,23.32,19.12,-15.08,3
0.04,-0.93,0.47,-38.88,-1.95,2.50,23.27,19.12,-15.41,3
0.05,-0.85,0.50,-27.10,-4.33,1.71,23.35,18.21,-17.32,3
0.05,-0.87,0.52,3.48,-3.42,1.46,23.33,18.12,-16.91,3
0.05,-0.88,0.51,-0.24,-1.77,5.13,23.25,18.54,-16.69,3
0.05,-0.86,0.52,-9.58,-3.66,-0.55,23.21,18.70,-17.96,3
0.05,-0.86,0.52,5.00,-3.30,1.83,23.35,18.84,-17.82,3
0.04,-0.84,0.54,-15.38,-4.70,0.31,23.40,18.53,-17.91,3
0.05,-0.85,0.56,-10.44,-2.32,0.61,23.12,18.40,-17.49,3
0.05,-0.83,0.55,-0.12,-3.23,1.10,22.81,18.80,-17.99,3
0.04,-0.84,0.57,-13.18,-2.99,3.05,23.40,18.30,-18.04,3
0.05,-0.81,0.58,-20.08,-3.17,1.16,23.45,18.04,-19.02,3
0.05,-0.81,0.60,-2.20,-1.83,4.82,23.22,17.93,-20.52,3
0.05,-0.81,0.60,8.48,-3.36,2.01,23.44,18.24,-19.21,3
0.05,-0.82,0.60,-8.12,-2.56,1.22,23.45,18.62,-20.95,3
0.05,-0.80,0.61,1.95,-3.23,4.15,23.24,18.49,-20.80,3
0.05,-0.79,0.62,-11.78,-1.22,2.81,23.16,18.64,-21.51,3
0.05,-0.79,0.63,-0.67,-4.27,-0.24,23.54,18.26,-19.86,3
0.05,-0.79,0.62,0.85,-1.89,3.30,23.82,17.92,-20.81,3
0.05,-0.78,0.62,-6.10,-3.17,2.01,23.44,17.76,-21.33,3
0.06,-0.78,0.63,0.98,-3.11,0.98,23.72,18.13,-20.94,3
0.06,-0.77,0.64,1.59,-1.65,2.26,23.44,17.59,-22.09,3
0.05,-0.78,0.63,6.23,-2.56,2.87,23.17,18.01,-20.75,3
0.06,-0.78,0.63,12.94,-1.71,1.89,23.32,18.20,-21.37,3
0.06,-0.78,0.63,10.74,-2.44,1.95,23.11,17.59,-20.46,3
0.05,-0.79,0.62,4.46,-2.26,1.95,22.99,17.77,-20.53,3
0.06,-0.80,0.62,12.57,-2.62,1.16,23.25,17.94,-20.57,3
0.06,-0.79,0.61,4.82,-1.83,3.05,23.58,17.91,-20.17,3
0.06,-0.79,0.61,13.24,-2.08,1.53,23.28,18.26,-20.48,3
0.06,-0.80,0.61,0.79,-2.38,1.65,23.93,18.27,-20.57,3
0.06,-0.80,0.61,11.72,-3.23,2.14,23.23,18.31,-20.30,3
0.06,-0.80,0.61,2.87,-3.05,0.85,23.03,18.53,-20.41,3
0.06,-0.80,0.60,10.99,-2.81,0.55,23.55,18.20,-20.69,3
0.06,-0.81,0.60,7.39,-3.97,2.08,23.06,18.15,-19.91,3
0.06,-0.82,0.61,5.13,-4.33,1.28,23.21,18.35,-19.47,3
0.06,-0.81,0.59,16.48,-3.97,0.61,22.83,18.21,-20.17,3
0.06,-0.82,0.59,2.08,-4.27,-1.53,22.92,19.12,-19.19,3
0.08,-0.94,0.58,-20.08,1.59,12.02,22.56,18.82,-20.29,3
0.07,-0.81,0.61,9.95,-0.67,4.94,23.55,18.55,-20.98,3
0.08,-0.81,0.62,-8.06,-2.44,0.79,23.28,18.58,-20.29,3
0.07,-0.79,0.62,4.39,-3.60,1.71,23.41,18.73,-21.15,3
0.08,-0.80,0.63,-6.90,-2.01,2.69,23.66,19.18,-20.40,3
0.07,-0.77,0.60,14.40,-3.11,1.40,23.17,18.27,-20.47,3
0.07,-0.78,0.62,-0.98,-2.26,1.46,23.85,18.97,-20.69,3
0.06,-0.79,0.58,22.03,-4.82,-2.44,23.03,18.79,-21.45,3
0.06,-0.77,0.58,14.10,-2.69,-0.31,23.56,18.26,-21.09,3
0.08,-0.83,0.60,27.65,-6.04,-4.33,23.35,18.66,-18.64,3
0.06,-0.80,0.55,23.13,-2.99,-0.18,23.44,18.58,-20.10,3
0.06,-0.83,0.56,23.74,-2.99,-1.22,22.97,19.17,-18.41,3
0.06,-0.89,0.53,34.67,-3.72,-3.42,22.99,18.96,-17.14,3
0.06,-0.85,0.50,29.30,-3.17,0.12,23.27,19.32,-18.04,3
0.05,-0.90,0.48,23.86,-1.04,-2.01,23.07,19.78,-16.33,3
0.06,-0.90,0.48,42.60,-3.78,-1.22,22.75,19.40,-15.98,3
0.05,-0.91,0.43,22.28,-2.75,0.00,23.00,19.54,-14.86,3
0.05,-0.90,0.44,11.41,-2.32,-0.24,23.01,19.27,-14.97,3
0.06,-0.93,0.42,43.88,0.49,-0.92,23.03,18.79,-14.20,3
0.04,-0.92,0.32,96.01,-5.43,-6.16,22.41,19.10,-11.83,3
0.04,-0.99,0.26,51.33,-4.33,-1.95,22.45,18.38,-10.55,3
0.05,-0.99,0.22,60.30,-5.68,-2.26,22.35,18.20,-8.42,3
0.04,-0.98,0.19,37.11,-5.19,-1.28,22.30,18.75,-7.85,3
0.04,-1.01,0.15,33.69,-5.00,-0.98,22.79,18.40,-6.12,3
0.04,-1.00,0.13,33.81,-6.29,-1.10,22.62,17.98,-5.41,3
0.03,-0.99,0.09,30.64,-4.58,-0.61,22.86,17.85,-5.33,3
0.03,-1.02,0.06,36.87,-4.88,-3.23,22.41,17.49,-4.20,3
0.02,-1.01,0.04,27.59,-5.00,-0.61,22.53,16.72,-3.43,3
0.02,-1.02,0.00,34.67,-4.64,-2.87,22.17,16.86,-2.58,3
0.03,-1.02,-0.01,21.67,-4.15,-0.85,22.38,16.48,-1.84,3
0.02,-1.03,-0.03,17.15,-3.85,-0.12,22.36,16.15,-2.34,3
0.03,-1.01,-0.02,34.91,-3.30,-3.72,22.64,16.31,-2.66,3
0.01,-1.00,-0.10,17.94,-3.36,0.31,22.38,15.87,-1.76,3
0.01,-1.01,-0.08,32.04,-2.44,-1.59,21.64,16.04,-1.09,3
0.00,-1.00,-0.16,31.80,-2.26,-0.85,22.23,15.33,0.46,3
0.01,-1.03,-0.14,28.26,-1.59,-1.28,22.03,14.54,0.51,3
-0.00,-1.00,-0.21,49.07,-0.73,-2.50,21.98,14.22,0.93,3
0.01,-1.00,-0.20,29.91,-3.78,-2.87,21.75,13.81,2.39,3
-0.01,-0.98,-0.24,38.02,-4.58,-1.71,22.12,13.17,3.31,3
-0.00,-0.99,-0.28,33.81,-4.58,-2.01,22.14,12.70,3.59,3
-0.01,-0.94,-0.28,30.46,-5.13,0.18,22.25,11.88,4.39,3
-0.00,-0.96,-0.33,26.06,-5.00,-2.14,21.89,11.33,5.64,3
-0.01,-0.96,-0.35,13.85,-4.52,3.36,21.83,11.60,6.08,3
-0.00,-0.92,-0.37,54.50,-1.77,-5.68,21.69,10.47,6.79,3
-0.01,-0.97,-0.39,22.09,-5.86,0.00,22.30,9.90,6.85,3
-0.02,-0.87,-0.41,46.75,-3.42,-4.76,21.57,9.62,6.32,3
-0.02,-0.94,-0.47,29.36,2.20,-2.38,21.69,8.84,7.23,3
-0.02,-0.90,-0.47,31.86,-7.02,-3.42,21.47,8.41,7.45,3
