ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.98,-0.07,0.05,-22.46,-5.86,6.71,-10.11,-8.73,-4.24,4
-0.99,-0.05,0.09,-40.16,-12.33,5.19,-10.08,-7.74,-4.36,4
-1.01,-0.25,0.09,-42.60,-25.02,-0.92,-10.10,-8.13,-4.48,4
-0.99,-0.02,0.07,-34.42,1.10,12.02,-10.38,-7.50,-4.30,4
-0.98,-0.06,0.08,-34.97,-0.73,-2.87,-10.86,-6.65,-3.14,4
-1.00,-0.07,0.09,-48.22,1.16,-1.95,-10.13,-6.03,-3.89,4
-0.98,-0.05,0.09,-54.38,3.48,10.19,-11.10,-4.98,-3.94,4
-0.97,-0.06,0.11,-34.30,-1.77,6.96,-11.82,-4.15,-5.03,4
-1.00,-0.07,0.11,-30.52,-2.99,5.19,-11.72,-3.02,-4.25,4
-1.01,-0.06,0.09,-28.75,-10.50,5.55,-11.66,-3.11,-4.33,4
-0.97,-0.06,0.08,-29.05,-7.69,0.61,-11.18,-2.69,-3.08,4
-1.02,-0.04,0.09,-44.01,-4.76,-0.73,-11.49,-1.73,-3.06,4
-1.01,-0.05,0.07,-54.93,-5.98,-6.10,-12.26,-1.12,-2.95,4
-1.00,-0.04,0.10,-47.79,-1.40,-6.35,-12.19,-0.56,-3.89,4
-0.98,-0.01,0.08,-52.55,4.76,-5.31,-12.05,-0.84,-5.11,4
-1.00,0.01,0.10,-36.62,3.66,-5.13,-12.65,0.11,-4.31,4
-0.99,0.01,0.10,-32.71,11.78,-7.45,-12.76,0.06,-4.77,4
-1.01,0.04,0.14,-47.00,1.28,0.00,-13.43,0.45,-5.25,4
-1.00,0.04,0.11,-21.06,-3.66,3.30,-13.06,1.16,-5.43,4
-0.98,0.04,0.12,-13.00,-7.63,5.31,-13.21,1.48,-5.60,4
-1.00,0.02,0.10,5.37,-3.36,6.65,-13.54,1.50,-5.92,4
-1.00,0.02,0.11,4.94,-2.20,1.16,-12.85,1.53,-6.08,4
-1.00,0.02,0.11,2.81,3.36,-3.54,-12.87,1.35,-5.83,4
-1.00,0.04,0.11,0.92,1.89,-3.42,-13.16,1.46,-6.15,4
-0.97,0.03,0.11,7.57,-5.62,2.69,-13.01,1.68,-5.15,4
-0.99,0.03,0.11,1.28,-6.71,3.60,-12.81,2.05,-5.79,4
-1.00,0.03,0.10,4.88,-5.00,2.01,-12.38,1.46,-6.71,4
-1.00,0.03,0.10,6.10,-4.15,2.08,-13.53,1.67,-5.75,4
-0.99,0.03,0.11,3.42,-0.49,-1.10,-12.98,1.56,-5.73,4
-0.99,0.03,0.10,4.94,-1.10,-0.55,-12.92,1.14,-5.97,4
-0.99,0.04,0.11,7.93,-3.23,2.50,-13.65,0.87,-6.19,4
-0.99,0.03,0.11,7.20,-4.52,3.36,-13.22,1.14,-6.35,4
-1.00,0.03,0.11,8.00,-4.15,1.65,-13.28,1.21,-5.44,4
-0.98,0.02,0.10,8.67,-4.21,1.28,-12.40,1.33,-5.90,4
-0.99,0.03,0.10,6.53,-1.04,-0.98,-13.20,1.54,-5.76,4
-0.98,0.03,0.10,15.01,-1.59,-0.61,-13.04,0.67,-5.79,4
-1.00,0.03,0.11,8.42,1.71,-3.48,-12.98,1.39,-7.29,4
-0.99,0.03,0.12,11.72,-0.43,-0.98,-13.22,0.48,-6.54,4
-0.99,0.04,0.12,6.35,-1.22,-0.85,-12.70,0.82,-6.31,4
-0.99,0.04,0.12,7.02,-4.52,1.22,-13.23,0.46,-6.14,4
-1.00,0.03,0.11,6.10,-4.09,1.16,-12.68,0.12,-5.92,4
-0.99,0.03,0.12,8.48,-3.54,3.11,-12.34,0.68,-5.86,4
-0.99,0.03,0.12,5.07,-2.87,1.46,-12.65,1.34,-5.44,4
-0.99,0.03,0.12,15.63,-4.82,2.50,-12.24,0.61,-5.60,4
-0.99,0.03,0.11,15.75,-8.42,3.66,-12.35,0.20,-5.87,4
-1.01,0.02,0.10,19.65,-14.53,10.44,-12.67,1.01,-5.13,4
-0.97,0.01,0.07,28.50,-12.45,5.00,-12.27,0.93,-4.75,4
-1.00,0.00,0.10,2.14,-5.86,3.97,-12.37,0.78,-4.63,4
-0.97,0.00,0.06,41.08,-14.89,7.32,-12.63,0.82,-3.61,4
-1.03,-0.01,0.05,9.83,-10.31,-0.73,-12.96,1.22,-4.03,4
-0.94,0.06,0.07,-17.52,-15.14,29.24,-12.56,1.92,-3.48,4
-0.93,-0.08,0.05,40.71,-41.69,36.19,-12.41,3.19,-3.04,4
-1.00,-0.11,-0.03,22.28,-57.50,1.71,-11.66,2.75,-1.83,4
-1.00,-0.10,-0.10,24.29,-33.63,16.30,-10.49,3.31,-1.26,4
-0.98,-0.13,-0.05,-48.46,33.94,20.94,-11.30,5.20,-1.04,4
-1.00,-0.14,-0.01,9.89,29.66,5.07,-11.35,5.49,-1.62,4
-0.97,-0.15,0.03,4.88,-3.42,7.39,-11.93,5.66,-2.86,4
-0.99,-0.14,-0.01,10.99,-3.23,3.05,-11.38,5.29,-1.62,4
-0.98,-0.15,0.02,0.79,0.37,5.74,-11.76,5.25,-3.45,4
-1.00,-0.16,0.01,2.44,-5.43,-0.31,-11.52,5.36,-2.65,4
-0.98,-0.16,0.00,0.67,-2.93,3.48,-11.94,6.13,-2.66,4
-0.90,-0.13,0.18,3.23,-7.93,-0.92,-11.98,5.32,-2.26,4
-1.02,-0.15,-0.06,15.81,-9.58,-6.90,-11.46,5.35,-2.31,4
-0.98,-0.12,-0.01,12.88,12.82,-18.62,-11.58,4.76,-1.06,4
-1.01,-0.11,-0.01,18.55,10.25,-19.41,-12.05,4.11,-2.69,4
-0.99,-0.08,-0.01,22.95,12.88,-18.13,-12.46,2.95,-2.89,4
-1.00,-0.05,0.02,21.97,6.65,-11.47,-12.15,2.25,-3.00,4
-0.98,-0.05,0.02,26.31,-0.55,-5.13,-12.73,2.11,-2.95,4
-0.99,-0.06,0.03,39.43,-1.22,-6.23,-11.95,1.60,-2.34,4
-1.01,-0.05,0.03,43.52,6.47,-5.92,-11.90,0.40,-1.84,4
-1.00,-0.04,0.05,31.80,10.19,-6.23,-12.33,-0.73,-2.76,4
-1.01,-0.05,0.06,55.11,8.06,-9.22,-12.33,-1.82,-3.06,4
-0.98,-0.02,0.05,58.11,8.73,-3.66,-12.19,-2.67,-2.77,4
-1.00,-0.03,0.07,75.26,-1.04,-4.09,-11.49,-3.28,-3.88,4
-1.00,-0.05,0.10,63.11,4.58,-9.64,-11.69,-4.03,-2.81,4
-1.00,-0.05,0.10,31.98,5.00,0.18,-12.02,-5.31,-3.58,4
-0.98,-0.02,0.08,42.36,6.04,2.99,-11.80,-5.13,-3.85,4
-0.99,-0.02,0.10,24.96,-3.42,4.58,-12.06,-5.81,-3.85,4
-0.99,-0.01,0.07,27.47,-5.37,2.26,-11.90,-5.91,-3.44,4
-1.00,-0.06,0.09,48.03,-5.25,-1.10,-11.98,-7.19,-3.69,4
-0.99,-0.03,0.07,63.66,-13.85,-7.26,-11.39,-7.45,-4.30,4
-0.99,-0.04,0.07,96.25,-13.12,-19.35,-10.99,-8.44,-3.58,4
-1.00,-0.03,0.06,86.24,-9.95,-1.83,-10.67,-10.39,-3.03,4
-1.01,-0.01,0.05,48.52,-0.61,0.98,-10.27,-11.56,-3.88,4
-0.98,0.02,0.06,51.51,-4.03,-6.47,-10.33,-11.24,-5.30,4
-1.03,-0.05,0.06,17.88,-1.46,2.44,-10.50,-11.95,-5.46,4
-0.98,0.01,0.06,61.58,-1.16,-15.99,-10.25,-12.57,-4.90,4
-1.01,-0.02,0.07,64.39,-6.96,-8.61,-10.06,-13.59,-5.52,4
-0.99,-0.01,0.06,27.65,-2.20,-4.39,-10.07,-14.01,-5.37,4
-1.00,0.02,0.06,15.87,-6.84,-2.69,-9.66,-14.31,-5.24,4
-0.99,0.00,0.07,29.85,-4.27,-0.79,-10.18,-14.86,-6.62,4
-1.00,0.01,0.04,87.59,-12.51,0.37,-9.59,-15.22,-5.46,4
-1.00,-0.12,0.11,114.93,-25.57,29.72,-9.50,-15.67,-6.02,4
-0.98,0.08,0.17,87.28,24.96,29.97,-9.79,-15.39,-7.81,4
-1.00,-0.01,0.10,20.94,-9.09,2.81,-9.97,-15.52,-7.96,4
-1.01,-0.10,0.02,12.27,-3.30,-3.66,-9.18,-15.58,-8.63,4
-1.00,-0.05,0.03,24.48,0.61,6.71,-10.02,-15.26,-7.35,4
-1.00,-0.03,-0.02,15.08,-5.13,-2.01,-9.33,-15.69,-7.93,4
-1.02,-0.11,0.09,18.80,-3.54,-0.12,-9.53,-15.41,-8.20,4
-0.99,-0.03,0.00,21.48,-2.81,7.20,-9.81,-16.19,-8.91,4
-1.02,-0.09,0.10,12.21,-5.19,-3.42,-10.03,-16.28,-8.63,4
-0.97,-0.06,-0.01,20.75,2.99,9.28,-9.99,-16.19,-8.58,4
-1.03,-0.08,0.07,11.72,-2.14,-0.43,-9.30,-15.95,-9.78,4
-0.99,-0.09,0.01,25.70,-14.34,5.74,-9.20,-16.27,-9.79,4
-1.07,-0.01,0.04,19.29,-1.53,-0.73,-9.73,-16.66,-9.53,4
-1.01,-0.07,0.03,42.85,1.59,-0.43,-9.68,-16.39,-10.22,4
-0.97,-0.09,0.01,64.51,4.03,-0.18,-9.74,-16.96,-10.96,4
-1.01,-0.06,0.08,63.35,1.46,-0.06,-9.29,-17.27,-11.57,4
-1.02,-0.11,0.06,65.55,11.96,6.16,-10.01,-17.42,-11.99,4
-1.02,-0.10,0.09,51.76,5.25,-2.08,-9.73,-16.71,-13.01,4
-1.03,-0.15,0.07,52.80,4.15,5.07,-9.90,-16.63,-13.48,4
-0.95,-0.15,0.02,58.96,0.92,-4.09,-9.81,-16.76,-13.87,4
-0.94,-0.20,0.02,38.51,8.97,-7.63,-9.44,-16.58,-15.52,4
-0.93,0.04,0.13,35.03,-6.96,-1.89,-9.88,-16.47,-15.58,4
-1.05,-0.28,0.12,43.52,-7.02,3.17,-9.70,-17.77,-14.84,4
-1.03,0.00,0.09,53.59,1.28,15.14,-9.99,-16.58,-16.06,4
-0.98,-0.24,0.21,23.44,8.24,-23.74,-9.73,-16.38,-17.68,4
-0.98,-0.15,0.06,41.26,7.93,-8.18,-9.44,-16.83,-17.71,4
-0.98,-0.11,-0.01,75.56,7.02,5.37,-9.27,-17.03,-18.64,4
-0.99,-0.07,0.13,92.10,8.00,-17.40,-9.24,-16.56,-19.80,4
-0.95,-0.16,0.14,53.22,1.89,-15.01,-9.01,-17.11,-19.91,4
-0.96,-0.05,0.18,110.05,-2.20,5.98,-9.08,-16.10,-20.54,4
-0.90,-0.08,-0.03,82.09,-3.23,5.98,-9.38,-15.30,-21.81,4
-1.03,-0.08,0.19,107.67,13.67,-13.18,-8.95,-14.94,-22.62,4
-0.95,-0.24,-0.06,106.87,14.71,-11.96,-8.58,-13.64,-23.79,4
-1.01,-0.07,0.08,23.44,-35.64,12.27,-9.00,-13.57,-23.80,4
-1.02,-0.08,0.02,26.25,-6.96,-0.61,-9.30,-12.96,-23.83,4
-1.03,-0.18,0.08,16.24,-13.43,1.46,-9.45,-12.61,-22.91,4
-1.03,-0.18,-0.05,22.64,-7.51,2.99,-9.68,-13.26,-23.39,4
-1.02,-0.09,0.02,41.32,-22.64,-0.79,-9.74,-12.49,-22.51,4
-1.01,-0.10,-0.05,44.25,9.28,0.79,-9.90,-12.16,-22.74,4
-1.02,-0.12,0.05,78.74,-8.67,-2.99,-9.58,-11.56,-23.18,4
-1.02,-0.13,-0.06,68.54,15.99,-6.90,-9.68,-11.40,-22.79,4
-1.03,-0.12,0.02,23.56,-1.95,9.40,-9.48,-11.15,-24.45,4
-1.03,-0.09,-0.01,26.79,10.68,0.55,-8.81,-9.97,-24.71,4
-1.01,-0.10,0.01,31.07,-0.49,8.18,-9.11,-10.78,-25.55,4
-0.99,-0.15,-0.01,34.06,-5.00,-8.97,-9.19,-10.14,-25.90,4
-0.91,-0.08,0.09,2.38,1.71,10.74,-9.25,-10.03,-24.16,4
-1.00,-0.08,-0.17,-11.05,-31.25,9.40,-9.30,-10.07,-24.89,4
-1.01,-0.21,-0.02,27.71,5.55,-7.81,-9.19,-9.68,-23.78,4
-0.95,-0.15,-0.05,27.83,3.36,-0.31,-9.34,-9.50,-23.90,4
-0.91,-0.23,-0.12,26.06,-0.24,-15.26,-9.14,-9.44,-24.48,4
-0.94,-0.11,0.01,20.45,-11.29,-4.15,-9.18,-9.72,-24.60,4
-1.03,-0.13,-0.07,33.20,8.91,-1.10,-9.27,-9.22,-24.87,4
-0.96,-0.12,-0.03,32.78,-0.61,-11.54,-9.74,-9.34,-25.55,4
-0.99,-0.08,-0.04,42.60,-21.91,-6.96,-9.07,-9.62,-24.52,4
-1.02,-0.06,-0.05,37.72,14.22,4.58,-9.66,-9.23,-25.52,4
-0.99,-0.06,-0.03,39.43,-6.96,-14.89,-9.69,-8.72,-23.86,4
-1.00,-0.13,-0.07,37.17,5.19,-20.02,-9.28,-9.18,-25.51,4
-0.94,-0.11,-0.01,27.16,-8.18,-9.22,-9.74,-8.91,-25.28,4
-0.98,-0.05,-0.03,26.49,-6.59,-6.77,-9.69,-9.12,-26.33,4
-0.96,-0.04,-0.04,33.94,-7.08,-1.95,-10.03,-8.69,-25.93,4
-1.02,-0.01,-0.11,36.99,-12.02,-5.37,-9.81,-8.22,-25.79,4
-1.02,-0.04,0.01,44.92,-14.53,-9.77,-10.16,-8.36,-24.37,4
-1.03,0.00,-0.06,73.73,5.80,-11.66,-9.72,-7.36,-25.15,4
-1.00,-0.01,-0.07,39.31,-3.97,1.22,-9.24,-7.31,-25.98,4
-1.01,0.06,-0.03,16.30,2.44,31.98,-9.72,-6.70,-24.32,4
-0.99,0.01,-0.04,49.74,5.37,-13.00,-9.27,-6.30,-25.62,4
-1.01,-0.07,-0.02,45.96,8.06,1.28,-9.13,-5.65,-25.68,4
-1.05,-0.06,-0.14,52.00,-10.56,-7.08,-9.01,-5.03,-24.96,4
-1.00,-0.05,0.05,21.48,1.10,12.21,-9.09,-4.75,-24.61,4
-1.03,0.12,-0.03,21.79,10.86,24.35,-8.52,-3.93,-25.67,4
-1.00,-0.07,0.00,23.80,18.25,2.50,-9.12,-3.38,-25.32,4
-0.99,0.01,-0.04,9.83,-7.63,23.01,-8.40,-2.70,-25.68,4
-0.98,-0.10,0.03,41.93,-7.81,3.17,-8.50,-2.32,-26.67,4
-1.02,-0.08,0.00,85.08,11.23,24.90,-8.69,-0.56,-26.54,4
-1.00,0.05,-0.08,43.52,-0.49,8.18,-8.34,-0.11,-25.59,4
-1.00,-0.14,0.05,22.22,-1.46,6.84,-8.31,-0.56,-24.19,4
-1.01,-0.06,-0.06,25.70,4.27,9.52,-8.25,0.26,-25.24,4
-0.95,-0.11,-0.05,24.90,-7.26,6.29,-8.34,1.29,-25.88,4
-0.98,-0.07,0.03,30.58,-12.51,8.12,-8.22,1.07,-24.74,4
-0.99,-0.08,-0.06,43.82,6.84,-3.36,-8.00,1.59,-24.76,4
-1.01,-0.12,0.02,27.28,-7.39,4.21,-7.91,1.99,-24.68,4
-1.00,-0.03,-0.02,54.44,3.78,-5.74,-8.46,2.81,-24.28,4
-1.00,-0.11,0.01,64.51,10.99,-7.32,-8.68,3.23,-23.68,4
-1.02,-0.07,-0.06,75.44,16.05,-9.03,-8.53,3.25,-24.61,4
-1.00,-0.02,-0.01,58.53,2.20,-13.37,-8.30,4.22,-24.29,4
-1.00,-0.13,-0.01,45.41,3.36,-4.58,-8.48,3.26,-24.35,4
-1.00,0.02,0.03,25.70,-8.24,-3.30,-8.85,4.08,-23.33,4
-0.99,-0.09,-0.02,24.54,-3.48,-9.40,-8.63,3.93,-22.81,4
-0.99,-0.01,-0.00,39.61,-0.73,1.28,-8.69,3.85,-23.11,4
-1.01,-0.10,0.00,54.75,-4.03,-4.21,-8.78,4.70,-21.81,4
-1.00,0.06,-0.01,54.02,-3.05,11.29,-8.90,5.19,-21.15,4
-0.99,-0.08,0.01,53.28,-5.00,-11.47,-8.63,5.22,-21.20,4
-0.99,-0.04,-0.01,28.50,0.24,-1.53,-9.08,4.63,-21.20,4
-0.99,-0.02,0.00,28.20,-2.62,-1.59,-8.44,4.90,-20.57,4
-1.00,-0.01,0.01,19.10,-1.10,1.46,-8.73,5.30,-19.51,4
-1.01,-0.02,0.02,40.71,3.30,-4.46,-8.70,4.92,-20.07,4
-1.00,0.00,0.00,40.47,0.37,-3.54,-8.65,5.08,-20.28,4
-0.99,-0.03,0.01,27.40,0.18,-0.31,-8.81,5.60,-18.60,4
-0.98,-0.02,-0.00,19.78,-3.78,1.65,-8.75,5.98,-18.30,4
-1.01,-0.00,0.01,12.57,-5.74,6.84,-8.86,4.81,-18.68,4
-1.00,-0.00,0.02,11.35,-8.12,5.74,-8.89,5.11,-18.32,4
-1.00,-0.05,-0.01,23.01,-1.46,-0.73,-8.30,5.75,-17.65,4
-1.01,-0.02,0.02,22.03,-4.76,-0.49,-9.06,5.70,-18.10,4
-1.00,0.00,0.04,25.82,-3.23,-0.49,-8.28,5.30,-17.70,4
-0.99,-0.00,-0.02,38.02,-2.38,-1.40,-8.35,5.44,-17.40,4
-0.99,0.03,0.06,74.95,10.01,-14.95,-8.73,5.93,-17.16,4
-1.01,-0.02,-0.01,86.43,6.84,-5.13,-8.57,5.53,-15.59,4
-1.00,-0.01,0.00,64.15,8.79,-4.88,-8.69,5.76,-15.99,4
-0.99,0.03,0.09,56.58,15.26,-3.60,-8.86,5.74,-14.01,4
-1.02,0.03,0.00,79.10,2.69,-4.52,-9.35,5.59,-14.29,4
-1.00,-0.03,0.03,108.46,13.61,-10.50,-9.40,5.09,-14.18,4
-0.99,0.05,0.01,74.71,-3.36,3.05,-9.64,4.94,-11.95,4
-0.98,-0.02,0.09,38.33,-9.16,-4.15,-9.16,4.85,-11.84,4
-1.01,0.01,0.09,91.49,-2.87,-2.32,-9.24,4.98,-11.29,4
-1.00,-0.00,0.06,104.74,-2.01,-7.93,-9.22,4.37,-10.78,4
-0.99,-0.02,0.13,102.36,-7.08,-7.20,-9.46,3.66,-8.92,4
-1.00,0.05,0.03,121.28,-0.18,-4.94,-9.18,3.30,-8.47,4
-0.97,-0.01,0.12,113.10,-0.79,-15.75,-9.00,1.61,-7.62,4
-0.99,0.00,0.07,86.12,-4.27,-7.26,-9.74,0.55,-6.04,4
-0.99,0.04,0.07,170.10,7.32,-3.48,-9.70,-0.73,-5.74,4
-1.01,-0.04,0.08,111.45,-4.33,-10.62,-9.83,-2.25,-4.83,4
-0.97,-0.02,0.13,35.16,-15.99,-8.24,-9.46,-2.32,-4.13,4
-1.01,-0.03,0.03,41.99,-6.71,3.60,-9.35,-3.20,-4.93,4
-1.00,-0.02,0.13,54.81,-2.08,-0.85,-9.61,-4.00,-4.90,4
-0.99,0.03,0.02,40.41,-7.51,-3.23,-9.39,-3.75,-4.09,4
-1.00,-0.05,0.12,26.79,-13.37,-1.28,-9.09,-4.41,-3.67,4
-1.00,0.03,0.05,21.00,-4.70,-0.61,-9.85,-5.07,-3.88,4
-1.00,-0.03,0.05,7.63,-7.69,-5.98,-9.34,-4.60,-3.96,4
-1.01,-0.02,0.05,3.17,-3.78,0.12,-9.01,-5.38,-3.52,4
-1.00,0.01,0.05,6.59,-6.23,0.18,-9.08,-5.38,-2.87,4
-1.00,0.01,0.06,-2.26,-8.67,-3.91,-9.33,-5.00,-3.52,4
-1.00,0.01,0.05,7.02,-2.99,2.62,-9.53,-5.16,-3.59,4
-1.00,-0.01,0.03,1.71,-2.01,1.16,-8.75,-5.49,-3.22,4
-0.99,0.01,0.05,3.36,-3.05,1.16,-9.22,-5.29,-4.13,4
-0.99,-0.00,0.05,0.73,-2.56,-1.46,-9.58,-4.72,-2.32,4
-1.00,0.02,0.04,7.26,-0.31,1.89,-8.94,-5.49,-3.69,4
-1.00,0.01,0.06,3.05,-3.78,-1.10,-8.85,-5.43,-4.24,4
-0.99,-0.01,0.04,4.15,-0.06,0.73,-9.03,-5.41,-3.44,4
-1.00,-0.01,0.06,5.19,-1.04,0.98,-8.78,-5.36,-3.21,4
-1.00,0.01,0.06,3.30,-4.82,-0.85,-8.89,-5.36,-1.95,4
-1.01,0.02,0.07,4.88,-2.75,1.22,-8.87,-5.33,-2.60,4
-1.01,-0.00,0.05,6.90,-1.34,1.71,-9.19,-5.09,-3.43,4
-1.00,0.01,0.05,6.41,-3.42,2.26,-9.05,-5.88,-3.49,4
-1.00,0.01,0.05,3.11,-5.74,-0.37,-9.50,-6.09,-3.72,4
-0.99,0.01,0.02,2.62,-2.99,-1.40,-9.02,-5.87,-3.52,4
-1.00,0.01,0.06,3.42,-4.39,1.65,-9.08,-5.19,-3.14,4
-1.00,0.01,0.02,2.93,-1.04,-0.31,-8.70,-5.71,-3.64,4
-1.00,0.01,0.07,4.03,-5.68,-1.59,-9.47,-5.90,-4.20,4
-1.00,0.01,0.04,4.52,-2.99,1.71,-9.47,-6.16,-3.45,4
-1.00,0.02,0.04,4.03,-3.48,0.98,-9.20,-5.48,-3.61,4
-1.00,0.03,0.04,4.46,-2.81,0.49,-9.31,-5.79,-3.65,4
-1.00,-0.01,0.06,2.01,-3.42,-1.16,-8.69,-5.77,-3.41,4
-1.00,0.04,0.03,5.37,-6.29,1.40,-9.14,-5.07,-4.25,4
-1.00,0.02,0.03,5.92,-5.00,2.08,-9.06,-5.68,-3.32,4
-1.01,0.03,0.07,7.93,-5.43,3.60,-9.53,-5.44,-4.03,4
-1.00,0.00,0.03,2.08,-5.37,-3.60,-8.70,-6.04,-3.65,4
-1.02,0.02,0.09,3.17,-5.25,4.33,-9.22,-5.73,-2.73,4
-0.99,0.06,0.03,-0.73,-7.81,-4.88,-9.03,-5.55,-3.47,4
-1.01,0.02,0.01,-1.04,-1.53,1.40,-9.03,-5.62,-2.95,4
-0.99,0.03,0.05,3.85,-4.64,4.27,-9.02,-4.96,-2.93,4
-0.99,0.03,0.03,6.10,-5.92,2.38,-9.09,-5.11,-3.36,4
-0.99,0.02,0.02,-4.21,4.09,5.37,-9.36,-5.60,-3.09,4
-0.95,0.03,0.01,-7.63,-7.08,8.00,-9.14,-5.31,-2.91,4
-1.00,-0.04,0.21,-16.17,15.20,13.92,-9.23,-4.21,-3.20,4
-0.95,0.06,-0.15,-2.69,35.71,12.08,-9.70,-4.22,-3.59,4
-0.99,-0.05,0.18,-8.00,-6.10,5.92,-8.94,-4.39,-3.43,4
-1.02,-0.12,0.01,-1.40,19.90,16.30,-9.74,-3.72,-4.42,4
-1.01,0.13,0.11,-9.70,-4.76,26.31,-9.73,-2.75,-5.07,4
-1.01,-0.09,0.05,7.69,-14.71,9.34,-9.77,-3.02,-3.85,4
-0.97,-0.01,0.10,9.28,-2.87,7.57,-9.12,-2.75,-4.32,4
-0.99,-0.13,0.13,16.11,-6.23,19.47,-9.29,-2.62,-3.75,4
-0.98,0.02,0.11,18.19,1.59,8.12,-9.20,-2.83,-3.78,4
-1.04,-0.13,0.05,2.26,-4.58,-0.24,-9.23,-2.55,-4.21,4
-0.94,-0.08,0.16,13.92,-2.50,6.96,-9.64,-2.55,-4.59,4
-0.97,-0.07,-0.04,10.13,-4.39,-0.43,-9.35,-2.48,-3.99,4
-1.02,-0.09,0.19,3.91,-15.44,-2.87,-9.66,-2.19,-3.78,4
-1.00,0.11,-0.09,0.24,10.86,-9.34,-9.83,-2.51,-4.93,4
-1.02,-0.14,0.24,4.70,-2.44,9.89,-9.64,-3.37,-4.00,4
-0.95,-0.04,0.04,65.37,29.30,23.19,-10.07,-2.61,-4.02,4
-1.05,-0.15,0.10,44.43,8.48,-12.39,-9.77,-3.44,-5.57,4
-0.91,0.13,-0.01,42.18,24.90,13.67,-9.61,-2.71,-4.57,4
-1.09,-0.25,0.15,71.53,3.36,-9.46,-10.33,-4.30,-5.10,4
-0.98,0.02,0.13,69.34,6.29,-3.60,-10.35,-4.72,-4.64,4
-0.98,-0.14,0.13,130.86,5.98,-7.26,-9.83,-5.92,-4.97,4
-1.00,-0.14,0.10,41.38,-11.54,-16.11,-9.62,-6.70,-5.19,4
-0.97,-0.09,0.20,119.63,0.98,0.37,-10.18,-7.46,-5.76,4
-1.00,-0.07,0.08,133.18,9.40,-2.81,-10.38,-8.81,-6.23,4
-0.99,-0.12,0.06,138.55,6.35,-10.74,-10.39,-10.68,-6.91,4
-1.00,-0.08,0.05,141.78,8.42,-1.77,-10.28,-11.33,-6.90,4
-0.99,-0.14,0.09,99.49,-2.50,-10.38,-9.81,-12.60,-7.01,4
-0.99,-0.15,0.06,113.22,-1.95,-4.64,-9.73,-13.22,-7.17,4
-0.98,-0.06,0.07,86.79,-8.24,-4.58,-9.81,-14.01,-9.02,4
-1.01,-0.20,0.04,90.03,1.59,-11.35,-10.03,-14.59,-9.28,4
-0.96,-0.12,0.05,107.85,3.78,-2.69,-9.47,-15.00,-10.31,4
-1.01,-0.13,0.05,90.58,0.73,-5.92,-9.57,-15.54,-10.78,4
-0.99,-0.11,0.02,79.04,4.82,-4.46,-9.56,-16.16,-12.28,4
-0.99,-0.18,0.02,64.64,6.77,-4.03,-9.51,-15.95,-13.81,4
-0.98,-0.08,0.03,56.76,2.50,-3.97,-9.57,-16.42,-13.78,4
-0.99,-0.14,0.03,46.75,-1.34,-3.11,-9.68,-16.46,-14.18,4
-0.98,-0.13,0.02,24.48,-1.34,-3.85,-9.68,-16.30,-14.81,4
-1.00,-0.15,0.02,19.23,-3.36,-1.89,-9.79,-16.64,-15.14,4
-0.99,-0.11,0.04,11.54,-2.08,-2.08,-9.40,-16.66,-16.14,4
-1.00,-0.12,0.01,7.75,-3.36,-1.40,-9.06,-16.77,-15.94,4
-1.00,-0.15,0.02,3.48,-4.70,-3.17,-9.27,-17.24,-15.67,4
-0.98,-0.11,0.05,7.75,-3.11,-2.99,-9.78,-17.10,-14.21,4
-1.00,-0.11,0.03,1.28,-1.34,-1.53,-9.31,-17.30,-15.38,4
-1.00,-0.09,0.03,4.21,-6.65,-0.67,-9.72,-17.22,-15.30,4
-1.00,-0.12,0.04,5.31,-3.05,-3.60,-9.05,-17.46,-15.17,4
-0.99,-0.08,0.01,3.85,-2.56,2.75,-8.85,-17.86,-15.06,4
-0.99,-0.11,0.03,3.11,-3.48,-0.49,-9.11,-16.97,-14.61,4
-1.00,-0.09,0.04,3.30,-2.44,0.55,-8.98,-17.79,-15.75,4
-0.99,-0.08,0.03,4.15,-3.17,3.23,-9.35,-17.36,-14.75,4
-1.00,-0.09,0.03,5.00,-3.60,1.65,-9.01,-16.86,-14.42,4
-1.00,-0.09,0.02,4.33,-2.38,1.53,-9.27,-17.71,-14.54,4
-0.99,-0.10,0.04,5.00,-4.27,0.55,-8.94,-17.64,-13.98,4
-1.00,-0.10,0.03,4.15,-2.69,1.83,-9.29,-17.46,-15.15,4
-1.00,-0.09,0.04,5.07,-4.33,1.46,-8.76,-16.94,-14.89,4
-1.00,-0.10,0.03,4.82,-3.11,0.24,-9.53,-17.57,-14.98,4
-1.00,-0.10,0.02,3.42,-2.62,1.04,-9.09,-17.88,-15.55,4
-0.99,-0.06,0.03,5.68,-4.52,2.14,-9.23,-17.90,-15.17,4
-0.99,-0.09,0.03,3.17,-3.60,0.79,-9.33,-17.14,-14.43,4
-1.00,-0.10,0.02,4.94,-1.16,2.38,-9.19,-18.03,-14.95,4
-1.01,-0.09,0.02,2.93,-2.81,2.93,-9.22,-17.02,-13.77,4
-0.98,-0.07,0.01,4.64,-2.62,1.65,-9.22,-17.60,-14.45,4
-1.01,-0.11,0.02,3.48,-2.99,-1.10,-9.22,-17.25,-14.88,4
-0.99,-0.08,0.04,4.03,-3.48,3.36,-9.64,-17.80,-15.19,4
