ax,ay,az,gx,gy,gz,mx,my,mz,label
0.19,0.06,0.97,3.05,-6.47,5.13,28.81,-1.07,-39.75,1
0.20,0.07,0.98,4.39,-6.23,3.97,29.13,-0.28,-39.84,1
0.19,0.06,0.97,6.84,-6.41,1.65,28.94,-0.61,-39.61,1
0.19,0.06,0.97,4.82,-4.21,2.20,29.87,-0.60,-38.57,1
0.19,0.06,0.98,8.18,-6.04,2.20,29.26,-0.70,-39.37,1
0.19,0.05,0.97,5.19,-2.01,0.24,28.74,0.09,-38.83,1
0.19,0.05,0.98,4.33,-4.64,1.59,28.71,-0.68,-38.88,1
0.19,0.05,0.97,4.82,-2.62,0.12,29.11,-0.31,-38.56,1
0.18,0.05,0.97,0.79,-3.97,1.65,28.94,-0.51,-38.98,1
0.18,0.06,0.97,4.39,-3.17,0.67,28.15,0.04,-39.49,1
0.18,0.05,0.97,3.17,-4.88,1.34,28.77,-0.52,-39.53,1
0.18,0.06,0.97,4.46,-5.07,1.53,29.10,-0.33,-39.16,1
0.18,0.06,0.97,2.93,-6.04,1.59,29.17,0.18,-40.34,1
0.17,0.06,0.97,0.61,-8.36,3.05,28.44,-0.22,-38.99,1
0.17,0.06,0.96,-3.85,-12.27,2.26,27.65,-0.43,-39.31,1
0.16,0.08,0.98,-4.88,-9.77,3.72,27.62,0.07,-38.98,1
0.15,0.08,0.98,2.01,-13.00,2.50,27.71,0.17,-40.10,1
0.13,0.07,0.97,-3.30,-15.99,5.49,27.34,-0.10,-40.21,1
0.13,0.13,1.03,-15.87,-14.89,1.28,26.34,-0.74,-40.14,1
0.11,0.14,0.98,-23.74,-14.59,0.49,26.25,-1.54,-40.12,1
0.09,0.15,0.97,-10.62,-15.01,2.81,26.04,-2.22,-41.38,1
0.07,0.17,0.97,0.12,-12.08,4.21,25.32,-2.38,-41.58,1
0.07,0.18,0.95,-18.07,-5.98,3.78,25.42,-2.87,-40.71,1
0.08,0.21,0.98,-26.92,-9.03,4.52,25.51,-4.03,-41.94,1
0.06,0.24,0.95,-34.48,-15.87,8.54,24.96,-4.82,-42.37,1
0.05,0.26,0.94,-26.61,-8.48,2.93,25.42,-5.75,-42.38,1
0.04,0.31,0.95,-39.49,-20.20,5.86,24.37,-6.52,-41.03,1
0.01,0.35,0.92,-43.46,-19.23,7.87,24.61,-7.47,-41.32,1
0.00,0.40,0.95,-21.48,-12.76,4.52,24.08,-9.55,-42.03,1
-0.01,0.43,0.87,-17.64,-7.81,0.98,24.08,-10.50,-42.48,1
-0.01,0.43,0.89,-13.31,-4.76,2.44,23.29,-10.40,-43.13,1
-0.01,0.44,0.88,-0.49,-6.47,0.79,23.80,-11.36,-43.01,1
-0.00,0.45,0.87,-11.17,-4.82,1.95,23.63,-11.98,-43.14,1
-0.01,0.46,0.87,1.65,-4.39,1.16,23.69,-10.85,-42.08,1
-0.01,0.46,0.87,-3.05,-3.85,0.18,23.54,-11.38,-42.35,1
-0.02,0.47,0.87,-2.87,-4.03,1.77,23.75,-11.99,-42.47,1
-0.02,0.47,0.86,4.76,-3.48,1.53,23.72,-12.32,-42.80,1
-0.02,0.47,0.87,2.75,-3.36,1.95,23.33,-11.84,-41.64,1
-0.02,0.47,0.87,7.63,-2.75,1.65,22.85,-11.87,-43.66,1
-0.02,0.46,0.87,8.97,-3.05,1.71,23.58,-11.45,-42.24,1
-0.02,0.47,0.86,2.44,-3.42,0.92,23.36,-11.39,-41.76,1
-0.02,0.46,0.87,7.81,-3.30,1.22,23.30,-11.52,-41.27,1
-0.02,0.47,0.87,2.01,-2.87,0.98,23.40,-11.41,-41.98,1
-0.02,0.47,0.87,4.39,-3.36,0.67,23.50,-11.76,-42.82,1
-0.02,0.47,0.87,3.85,-3.11,0.67,23.41,-12.08,-42.66,1
-0.02,0.47,0.86,-1.10,-2.69,1.46,23.47,-11.94,-42.49,1
-0.02,0.47,0.86,-0.92,-3.17,0.92,23.32,-11.96,-42.74,1
-0.02,0.47,0.86,1.22,-2.75,1.77,23.80,-11.94,-41.52,1
-0.02,0.47,0.86,-0.24,-3.36,1.65,23.43,-11.65,-41.49,1
-0.02,0.48,0.86,5.80,-2.93,1.83,23.57,-12.38,-41.50,1
-0.02,0.48,0.86,3.42,-1.40,2.32,23.66,-12.48,-41.98,1
-0.02,0.48,0.86,5.25,-3.42,0.98,23.62,-12.46,-42.75,1
-0.02,0.47,0.86,6.41,-2.69,1.34,23.18,-12.24,-41.00,1
-0.02,0.47,0.86,3.54,-2.50,0.98,23.68,-12.18,-42.49,1
-0.02,0.47,0.86,1.34,-1.65,1.46,23.99,-12.49,-42.36,1
-0.02,0.47,0.87,9.46,-2.26,0.79,24.13,-11.71,-41.87,1
-0.01,0.47,0.87,-0.12,-2.32,1.71,23.74,-11.71,-43.14,1
-0.01,0.47,0.86,3.66,-3.91,0.92,23.85,-11.56,-41.67,1
-0.02,0.47,0.86,2.93,-2.81,2.01,23.79,-12.33,-41.85,1
-0.01,0.47,0.87,2.32,-3.48,1.34,23.47,-11.93,-41.44,1
-0.02,0.47,0.86,2.26,-3.23,1.46,23.29,-11.91,-42.37,1
-0.02,0.47,0.86,2.75,-3.48,1.28,23.74,-11.82,-42.54,1
-0.02,0.48,0.86,2.56,-3.42,1.46,23.71,-12.28,-42.79,1
-0.02,0.47,0.86,0.73,-2.87,1.59,23.34,-11.58,-42.07,1
-0.02,0.48,0.86,2.62,-2.87,1.46,23.54,-12.39,-41.66,1
-0.02,0.48,0.87,3.11,-3.11,1.04,23.93,-13.07,-42.31,1
-0.02,0.48,0.86,1.71,-3.05,1.46,23.61,-12.71,-41.44,1
-0.02,0.48,0.86,4.58,-3.11,1.10,24.22,-12.12,-41.82,1
-0.02,0.48,0.86,3.85,-3.42,0.85,23.34,-12.84,-41.82,1
-0.02,0.48,0.86,5.49,-2.93,1.10,23.38,-12.70,-42.69,1
-0.02,0.48,0.86,3.78,-3.17,0.79,23.68,-12.62,-42.33,1
-0.02,0.48,0.86,3.78,-3.17,1.04,23.43,-12.99,-42.27,1
-0.02,0.48,0.87,5.55,-2.93,1.16,23.27,-12.60,-42.52,1
-0.01,0.48,0.86,1.65,-2.75,1.46,23.24,-12.40,-42.70,1
-0.02,0.48,0.86,6.10,-2.93,1.34,23.71,-11.74,-42.44,1
-0.01,0.48,0.86,2.56,-3.05,1.10,23.51,-11.74,-42.66,1
-0.02,0.48,0.86,7.51,-3.42,0.61,24.28,-11.95,-41.87,1
-0.01,0.48,0.86,7.39,-2.87,0.49,23.52,-11.71,-42.33,1
-0.02,0.47,0.87,9.34,-2.93,0.67,23.30,-12.38,-41.98,1
-0.01,0.47,0.87,15.63,-3.36,-1.34,23.85,-11.74,-42.25,1
-0.01,0.44,0.88,22.95,-4.21,-0.37,22.91,-10.60,-41.94,1
-0.02,0.44,0.89,24.48,-0.98,1.34,23.16,-10.29,-42.97,1
-0.01,0.40,0.90,48.28,-3.66,-2.08,22.95,-9.18,-41.99,1
-0.02,0.35,0.91,63.84,-2.01,-4.33,22.39,-7.23,-42.10,1
0.00,0.28,0.98,71.59,-1.53,-6.71,22.86,-4.91,-41.81,1
0.00,0.22,0.97,85.88,4.52,-16.42,22.90,-2.83,-42.86,1
0.00,0.14,0.99,77.94,0.43,-7.26,23.05,-1.01,-40.66,1
0.02,0.07,0.97,67.63,2.32,-8.48,23.13,1.05,-40.16,1
0.02,0.01,0.98,51.27,-8.48,-4.27,23.46,2.71,-39.99,1
0.03,-0.05,1.00,70.07,-3.54,-7.26,23.35,2.76,-38.78,1
0.02,-0.11,0.98,57.37,-7.87,-5.92,23.40,4.70,-37.96,1
0.01,-0.18,0.99,64.09,-11.84,-8.00,23.50,5.69,-38.12,1
0.00,-0.23,0.96,65.37,-8.36,-7.20,23.45,7.09,-36.39,1
-0.02,-0.31,0.95,65.00,-13.12,-7.81,22.96,8.73,-33.89,1
-0.01,-0.33,0.94,30.40,-3.85,-3.11,22.35,8.96,-34.38,1
-0.02,-0.36,0.93,23.68,-3.36,-0.12,22.91,9.62,-33.02,1
-0.02,-0.36,0.93,12.08,-4.03,0.92,22.94,9.66,-33.24,1
-0.02,-0.37,0.93,8.42,-2.75,0.67,22.52,10.47,-32.80,1
-0.02,-0.37,0.93,7.75,-4.09,1.83,22.17,10.50,-33.90,1
-0.02,-0.38,0.93,8.61,-3.85,1.46,22.46,10.35,-33.17,1
-0.02,-0.38,0.92,3.42,-3.78,0.79,22.18,10.40,-33.47,1
-0.02,-0.38,0.93,3.30,-3.48,1.46,22.47,10.44,-33.76,1
-0.02,-0.38,0.93,3.30,-3.48,1.40,22.08,10.41,-33.37,1
-0.02,-0.38,0.93,2.93,-3.54,0.73,22.08,10.52,-33.57,1
-0.02,-0.38,0.93,1.28,-3.30,1.04,22.24,11.00,-33.01,1
-0.02,-0.37,0.93,0.85,-3.48,1.34,21.97,11.05,-33.98,1
-0.02,-0.37,0.92,2.38,-3.66,1.46,21.77,10.95,-33.52,1
-0.02,-0.37,0.93,1.59,-3.60,1.95,22.06,10.69,-34.96,1
-0.02,-0.37,0.93,0.61,-3.36,1.59,21.86,10.82,-34.25,1
-0.02,-0.37,0.93,1.59,-2.87,1.59,22.64,10.22,-34.85,1
-0.02,-0.36,0.93,3.23,-3.48,1.22,21.94,9.73,-34.24,1
-0.02,-0.36,0.93,0.79,-3.05,1.34,21.92,10.38,-34.08,1
-0.02,-0.36,0.93,2.38,-3.60,1.04,22.09,10.33,-33.74,1
-0.02,-0.36,0.93,0.00,-3.11,0.73,22.30,10.45,-33.83,1
-0.02,-0.35,0.94,1.10,-3.36,0.79,21.72,10.10,-34.13,1
-0.02,-0.35,0.94,-2.08,-3.17,1.89,21.73,10.75,-34.88,1
-0.02,-0.35,0.93,1.71,-2.99,1.22,21.68,10.23,-34.70,1
-0.02,-0.34,0.94,0.31,-3.23,1.59,22.08,10.28,-35.03,1
-0.02,-0.34,0.94,1.83,-3.17,0.85,21.77,10.41,-33.96,1
-0.02,-0.34,0.94,0.24,-3.11,1.10,21.47,9.86,-34.33,1
-0.02,-0.33,0.94,0.61,-2.81,1.16,21.97,9.96,-33.67,1
-0.02,-0.33,0.94,1.16,-3.60,1.34,21.78,9.88,-35.34,1
-0.02,-0.33,0.95,0.85,-3.05,1.04,21.37,10.08,-34.27,1
-0.02,-0.33,0.94,1.53,-3.91,1.53,21.24,9.90,-34.59,1
-0.02,-0.33,0.95,-0.49,-2.99,1.28,21.68,9.95,-35.12,1
-0.02,-0.32,0.94,0.18,-3.66,1.77,21.50,10.17,-34.97,1
-0.02,-0.32,0.94,3.36,-3.91,1.40,21.98,9.72,-35.95,1
-0.03,-0.30,0.95,-9.28,-3.85,1.95,21.90,9.50,-35.06,1
-0.03,-0.30,0.95,-10.19,-5.68,2.50,21.39,9.29,-35.39,1
-0.02,-0.31,0.97,-19.17,-6.04,5.86,21.90,9.50,-35.69,1
-0.06,-0.26,0.98,-25.21,-6.23,3.97,22.44,7.82,-35.72,1
-0.03,-0.23,0.97,-16.05,-7.14,2.01,21.72,8.02,-36.94,1
-0.04,-0.21,0.97,-29.79,-9.40,3.23,21.63,7.20,-37.01,1
-0.06,-0.17,1.00,-25.15,-22.95,7.57,21.59,6.15,-38.04,1
-0.08,-0.09,0.96,-32.84,-24.78,3.97,21.13,5.30,-37.63,1
-0.09,-0.12,1.00,-25.02,-11.23,4.03,21.03,4.41,-38.50,1
-0.10,-0.08,0.98,-20.94,-18.98,2.81,20.58,3.33,-37.78,1
-0.13,-0.04,0.98,-31.80,-20.57,4.94,20.17,2.64,-38.16,1
-0.14,-0.02,0.99,-25.21,-13.55,2.87,19.84,2.19,-39.97,1
-0.14,0.02,0.97,-28.69,-16.48,6.35,19.47,1.67,-40.93,1
-0.16,0.05,1.01,-24.78,-12.15,2.50,18.91,1.66,-41.42,1
-0.18,0.07,0.98,-6.90,-19.53,5.86,18.59,0.79,-40.48,1
-0.18,0.06,0.97,-0.37,-14.95,5.31,17.94,0.89,-41.69,1
-0.20,0.07,0.98,-0.92,-15.63,2.69,18.03,-0.23,-40.71,1
-0.22,0.07,0.96,0.67,-17.58,7.63,17.58,0.72,-41.14,1
-0.23,0.08,0.96,-0.49,-4.82,1.28,18.19,-0.37,-41.86,1
-0.22,0.09,0.96,-1.59,-6.47,1.89,17.55,0.01,-40.63,1
-0.23,0.09,0.96,-3.05,-2.87,1.10,17.43,-0.17,-41.13,1
-0.24,0.10,0.97,-4.94,-3.66,-0.49,17.93,-1.04,-40.71,1
-0.22,0.11,0.95,0.37,-4.82,-1.04,17.59,-1.07,-41.77,1
-0.23,0.11,0.96,0.43,-3.23,1.22,17.71,-1.64,-40.41,1
-0.23,0.11,0.95,3.72,-4.09,1.77,17.05,-0.94,-42.44,1
-0.23,0.11,0.97,3.11,-2.50,0.92,17.55,-1.70,-41.41,1
-0.23,0.11,0.95,5.13,-2.81,1.53,17.43,-1.53,-41.52,1
-0.23,0.11,0.96,3.78,-2.81,0.00,17.31,-1.21,-41.15,1
-0.23,0.11,0.95,4.52,-3.66,1.95,17.44,-1.50,-40.81,1
-0.23,0.11,0.96,2.81,-1.95,0.73,17.53,-1.10,-42.07,1
-0.23,0.11,0.96,5.74,-3.72,1.77,17.44,-1.18,-41.21,1
-0.23,0.11,0.96,4.03,-2.20,0.49,17.54,-0.81,-41.30,1
-0.23,0.11,0.96,3.17,-3.60,0.98,17.46,-1.21,-40.41,1
-0.23,0.11,0.96,5.68,-1.89,0.55,17.68,-1.73,-41.19,1
-0.22,0.11,0.96,4.33,-2.32,0.98,17.49,-1.43,-41.33,1
-0.23,0.11,0.95,3.72,-0.92,0.12,18.01,-0.95,-41.58,1
-0.22,0.11,0.96,4.21,0.12,-0.67,17.55,-1.50,-40.78,1
-0.22,0.11,0.96,7.20,-0.67,0.37,17.70,-1.62,-40.98,1
-0.21,0.10,0.98,13.24,4.03,-1.16,17.68,-0.76,-41.43,1
-0.21,0.09,0.97,14.77,12.70,6.16,18.23,-1.27,-40.80,1
-0.20,0.09,0.97,13.92,15.08,3.48,19.27,-1.22,-40.82,1
-0.17,0.07,0.98,14.47,9.95,-0.24,18.86,-0.62,-41.93,1
-0.16,0.09,0.95,-3.78,15.20,6.10,19.35,-0.45,-41.54,1
-0.15,0.06,0.97,6.71,5.31,3.60,19.65,-0.27,-41.04,1
-0.14,0.06,0.98,1.40,8.54,-0.55,19.47,-0.16,-41.14,1
-0.13,0.07,1.00,5.68,9.64,0.43,20.26,-0.11,-41.47,1
-0.12,0.06,0.98,5.25,5.68,0.92,20.65,0.01,-40.09,1
-0.10,0.06,1.00,6.53,17.09,-1.34,20.70,0.74,-41.04,1
-0.08,0.06,1.00,3.11,25.09,-2.44,21.95,-0.12,-40.89,1
-0.05,0.05,1.04,8.30,38.33,2.81,22.16,-0.66,-40.16,1
-0.00,0.06,0.92,6.04,36.32,-1.10,23.86,-0.76,-39.43,1
0.02,0.07,0.99,9.28,2.38,0.24,23.80,0.71,-39.76,1
0.03,0.06,1.00,9.83,6.35,-0.92,24.19,-0.51,-39.17,1
0.03,0.06,0.99,0.98,14.40,-1.95,24.84,-0.18,-39.78,1
0.07,0.08,1.00,1.04,32.10,-5.55,25.05,-0.05,-39.33,1
0.09,0.07,1.00,9.58,4.52,-2.75,25.56,0.02,-39.06,1
0.10,0.04,0.98,10.86,8.85,-6.41,26.37,0.06,-39.94,1
0.12,0.04,0.97,4.09,10.80,-6.90,26.57,-0.11,-39.09,1
0.13,0.03,0.98,12.70,1.59,-3.17,26.93,-0.42,-39.10,1
0.12,0.04,0.99,6.77,3.54,-4.03,26.99,-0.18,-38.78,1
0.14,0.03,1.00,16.24,8.12,-6.41,27.28,1.43,-37.83,1
0.14,0.01,0.98,10.38,11.05,-5.55,27.15,1.29,-37.98,1
0.17,0.01,0.97,6.16,12.45,-2.87,27.80,0.65,-37.72,1
0.18,0.01,0.99,4.09,5.07,-1.53,27.86,1.70,-39.07,1
0.19,-0.00,0.97,6.23,12.88,-4.46,28.05,1.16,-38.95,1
0.21,0.00,0.97,4.76,10.38,-2.93,28.45,1.94,-38.11,1
0.20,-0.00,0.96,2.38,-3.42,1.65,28.41,1.57,-37.87,1
0.21,0.00,0.97,4.46,-1.59,2.01,28.19,1.42,-37.78,1
0.21,0.01,0.97,2.08,-1.83,1.04,28.23,1.51,-37.65,1
0.21,0.01,0.98,2.56,-1.77,-0.92,28.49,1.60,-38.13,1
0.21,-0.00,0.96,7.93,-0.12,-0.61,28.54,1.71,-38.34,1
0.22,0.00,0.98,5.43,-3.72,2.62,28.25,1.53,-38.85,1
0.21,-0.01,0.96,3.17,-3.42,2.01,28.45,1.34,-38.27,1
0.21,0.00,0.97,2.44,-5.37,2.99,28.63,1.79,-37.52,1
0.21,-0.00,0.97,5.74,-2.08,1.28,28.64,1.65,-38.53,1
0.21,0.00,0.97,1.95,-4.03,1.34,28.48,2.06,-38.28,1
0.21,0.00,0.97,5.49,-3.72,1.40,28.52,1.88,-38.44,1
0.21,0.00,0.97,0.18,-4.03,1.16,28.30,2.06,-38.95,1
0.21,0.00,0.97,4.27,-3.30,1.46,28.30,1.51,-39.54,1
0.21,0.00,0.97,1.83,-4.39,0.43,28.63,1.57,-38.20,1
0.21,0.00,0.97,1.46,-3.85,2.38,28.69,1.27,-38.49,1
0.21,0.01,0.97,3.66,-3.36,2.08,28.74,1.61,-38.43,1
0.21,0.01,0.97,2.93,-3.30,0.92,28.39,2.40,-38.05,1
0.21,0.01,0.97,-0.43,-5.43,1.65,28.41,1.83,-38.23,1
0.21,0.01,0.97,2.32,-3.78,1.59,28.55,1.54,-38.42,1
0.20,0.02,0.97,-6.65,-6.10,2.14,28.22,1.28,-38.55,1
0.20,0.03,0.98,-2.56,-4.03,1.65,27.60,1.22,-39.04,1
0.20,0.04,0.96,-12.76,-2.93,0.79,28.08,1.31,-38.10,1
0.18,0.08,0.98,-14.89,-1.83,4.82,27.92,0.24,-37.77,1
0.21,0.08,0.95,-22.83,-2.32,3.54,28.30,0.24,-38.70,1
0.20,0.11,0.96,-20.81,-8.00,4.33,27.93,0.11,-38.82,1
0.20,0.15,0.98,-11.90,-7.63,5.92,27.19,-0.60,-39.87,1
0.19,0.16,0.98,-21.24,-7.02,3.11,27.75,-1.27,-40.31,1
0.19,0.16,0.96,-5.86,-2.75,0.98,27.20,-1.89,-40.89,1
0.18,0.18,0.95,-21.00,-2.32,-0.49,27.00,-2.62,-40.52,1
0.18,0.21,0.95,-26.31,3.36,1.10,27.48,-3.23,-41.15,1
0.20,0.24,0.93,-18.07,3.54,-1.95,27.25,-4.00,-40.04,1
0.21,0.26,0.95,-48.52,15.38,-0.98,28.16,-4.19,-40.20,1
0.22,0.30,0.91,-32.90,7.93,5.49,28.58,-5.81,-40.61,1
0.23,0.34,0.89,-48.34,0.18,3.66,29.65,-7.67,-40.88,1
0.24,0.39,0.89,-25.45,-0.37,4.46,28.82,-8.59,-41.24,1
0.24,0.40,0.87,-8.91,-0.67,2.81,28.89,-9.27,-41.43,1
0.24,0.41,0.85,-26.86,-2.26,5.98,28.72,-9.92,-42.03,1
0.24,0.45,0.86,-22.09,-2.20,2.93,28.59,-10.14,-41.24,1
0.23,0.46,0.84,-3.54,-3.72,2.69,29.08,-10.63,-41.46,1
0.23,0.48,0.85,0.55,-3.78,2.32,29.59,-10.77,-41.20,1
0.23,0.47,0.83,-1.40,-3.42,1.77,29.76,-11.29,-40.47,1
0.23,0.47,0.84,3.05,-3.05,0.85,28.93,-11.23,-41.67,1
0.23,0.47,0.83,-0.98,-3.42,2.44,29.27,-11.73,-40.97,1
0.23,0.48,0.83,0.24,-3.23,2.14,28.86,-11.68,-40.83,1
0.23,0.48,0.83,-0.98,-2.69,1.53,29.57,-11.72,-42.40,1
0.23,0.49,0.83,4.58,-3.23,0.67,29.41,-12.02,-40.81,1
0.23,0.48,0.83,0.55,-4.21,1.83,29.09,-11.85,-41.65,1
0.23,0.49,0.83,1.95,-2.50,1.65,28.98,-11.58,-41.53,1
0.23,0.49,0.82,0.31,-3.42,1.34,29.39,-12.02,-41.70,1
0.23,0.49,0.82,1.10,-3.23,1.40,29.15,-11.83,-40.27,1
0.23,0.49,0.82,0.92,-3.54,0.24,29.22,-11.82,-41.05,1
0.23,0.50,0.82,2.81,-3.85,2.32,29.77,-11.50,-41.03,1
0.23,0.50,0.82,1.53,-3.48,1.16,29.60,-12.04,-40.77,1
0.23,0.49,0.82,3.23,-3.91,0.85,29.21,-12.33,-40.94,1
0.23,0.50,0.82,1.22,-3.17,1.40,29.24,-12.62,-40.72,1
0.23,0.50,0.82,2.93,-4.33,1.10,29.74,-12.26,-40.97,1
0.22,0.50,0.81,-0.06,-4.03,1.59,29.39,-12.16,-41.37,1
0.22,0.51,0.81,3.42,-4.03,1.40,29.43,-12.79,-40.20,1
0.22,0.51,0.81,2.26,-3.54,2.44,28.83,-12.67,-40.78,1
0.21,0.51,0.81,2.69,-4.94,1.40,29.02,-13.53,-41.15,1
0.22,0.51,0.81,2.20,-5.49,3.30,28.86,-12.17,-41.97,1
0.22,0.51,0.81,2.14,-5.68,4.03,29.04,-13.20,-41.36,1
0.21,0.51,0.81,2.01,-6.84,9.03,28.88,-13.44,-41.98,1
0.20,0.52,0.81,-2.81,-8.48,8.36,28.93,-13.33,-41.42,1
0.18,0.52,0.80,1.34,-10.68,10.38,28.26,-13.29,-41.56,1
0.17,0.54,0.82,11.47,-13.06,8.73,28.30,-12.82,-41.58,1
0.17,0.52,0.82,16.85,-10.93,3.91,28.06,-13.06,-41.46,1
0.15,0.50,0.83,15.69,-12.57,7.02,27.67,-12.96,-41.53,1
0.15,0.50,0.84,16.72,-12.45,6.71,27.19,-12.82,-42.27,1
0.13,0.48,0.85,20.45,-16.05,6.41,27.01,-11.63,-41.85,1
0.11,0.47,0.86,23.99,-14.77,6.65,27.05,-11.62,-42.52,1
0.10,0.44,0.88,41.20,-16.78,5.43,26.60,-10.57,-41.75,1
0.09,0.41,0.90,34.79,-15.14,4.52,26.16,-9.56,-41.98,1
0.07,0.38,0.90,31.86,-14.16,2.87,26.00,-9.02,-42.15,1
0.07,0.37,0.91,27.83,-16.24,4.03,25.18,-8.90,-41.74,1
0.05,0.36,0.93,25.57,-14.59,4.03,25.00,-8.25,-42.30,1
0.04,0.32,0.91,39.98,-19.23,3.11,24.77,-6.99,-42.61,1
0.02,0.27,0.94,39.18,-19.53,3.91,24.90,-6.41,-42.35,1
0.01,0.24,0.97,43.21,-19.17,4.15,23.74,-5.22,-42.16,1
-0.02,0.19,0.98,59.51,-29.30,2.75,23.38,-3.50,-40.76,1
-0.03,0.15,0.95,33.20,-21.18,0.49,22.73,-2.42,-42.02,1
-0.07,0.11,0.98,28.08,-20.57,3.60,22.42,-1.29,-41.22,1
-0.08,0.09,0.99,30.15,-22.89,0.85,21.69,-1.28,-41.08,1
-0.11,0.07,1.02,14.47,-20.51,5.25,21.20,-0.35,-40.36,1
-0.11,0.05,0.97,7.87,-21.48,8.24,21.08,-0.61,-40.64,1
-0.12,0.07,0.97,5.92,-14.83,1.71,20.07,0.52,-39.73,1
-0.13,0.07,0.99,10.31,-12.70,3.72,19.89,0.34,-40.53,1
-0.15,0.06,0.98,1.89,-19.47,5.68,19.03,0.51,-40.31,1
-0.16,0.06,0.98,5.92,-9.34,3.30,19.23,0.72,-40.80,1
-0.17,0.05,0.98,9.16,-7.39,1.53,18.92,0.46,-41.06,1
-0.17,0.04,0.97,15.20,-8.85,2.69,18.55,0.67,-41.05,1
-0.18,0.03,0.97,15.50,-5.62,1.46,18.47,1.22,-40.61,1
-0.18,0.02,0.98,12.88,-6.29,1.53,18.23,1.82,-40.42,1
-0.18,0.01,0.98,8.18,-5.31,2.75,18.32,2.17,-40.27,1
-0.19,0.01,0.98,4.27,-3.91,2.50,18.18,1.89,-40.71,1
-0.18,0.01,0.98,7.14,-4.70,1.95,18.64,2.27,-41.00,1
-0.19,0.00,0.97,6.65,-6.16,2.75,18.30,2.66,-39.56,1
-0.19,0.01,0.98,3.36,-2.81,1.59,17.71,2.09,-39.49,1
-0.19,-0.00,0.97,4.09,-4.58,2.38,18.20,2.33,-40.67,1
-0.19,0.01,0.98,3.91,-3.60,1.53,18.75,1.89,-40.20,1
-0.19,0.00,0.97,5.55,-4.15,2.26,18.35,2.67,-40.97,1
-0.19,0.01,0.98,2.01,-2.93,0.37,18.27,1.88,-39.39,1
-0.20,0.01,0.98,3.54,-3.66,1.22,18.23,2.03,-40.10,1
-0.19,0.01,0.98,3.11,-2.20,-0.06,18.40,2.75,-39.76,1
-0.19,0.01,0.97,6.35,-4.70,1.65,18.10,1.98,-40.47,1
-0.19,0.01,0.98,2.99,-1.34,0.18,18.01,2.78,-40.31,1
-0.19,0.00,0.97,3.78,-3.48,1.65,17.75,2.28,-40.43,1
-0.19,0.01,0.98,0.85,-2.50,0.55,18.38,2.48,-39.98,1
-0.19,0.01,0.97,3.66,-4.03,1.34,18.15,2.37,-39.94,1
-0.19,0.01,0.98,1.95,-2.75,0.79,18.24,2.44,-40.50,1
-0.19,0.01,0.98,2.08,-3.36,1.77,18.36,2.27,-40.44,1
-0.19,0.01,0.98,0.55,-2.75,1.46,17.90,2.16,-39.98,1
-0.19,0.02,0.98,1.40,-3.05,0.73,17.90,1.98,-40.59,1
-0.19,0.02,0.97,0.61,-2.08,0.37,17.90,2.26,-40.16,1
-0.19,0.02,0.97,1.77,-3.42,0.73,18.15,2.32,-40.16,1
-0.19,0.02,0.97,-0.37,-2.44,0.43,17.85,2.55,-40.76,1
-0.19,0.03,0.97,1.40,-2.93,0.43,18.25,2.26,-39.71,1
-0.19,0.03,0.98,-1.40,-3.66,1.28,18.01,1.61,-41.38,1
-0.19,0.03,0.97,-0.24,-2.93,0.79,18.30,1.82,-39.86,1
-0.18,0.04,0.97,-8.12,-1.16,0.43,18.52,1.86,-40.76,1
-0.18,0.05,0.97,0.37,-1.34,-0.12,17.97,1.18,-41.31,1
-0.18,0.06,0.96,-5.98,2.56,0.06,18.43,1.35,-40.82,1
-0.18,0.07,0.98,-2.87,0.12,-0.49,18.48,0.84,-40.28,1
-0.18,0.07,0.97,1.40,0.55,0.73,18.53,0.99,-41.14,1
-0.17,0.08,0.98,5.55,-1.59,1.46,17.98,0.78,-40.97,1
-0.17,0.08,0.98,2.62,0.49,-0.37,18.81,0.51,-40.49,1
-0.17,0.08,0.98,-3.85,4.39,0.00,18.79,-0.35,-41.02,1
-0.13,0.12,0.98,-20.14,16.24,-4.21,18.87,-0.74,-41.75,1
-0.13,0.10,0.97,-0.49,6.41,-4.52,19.15,-1.14,-41.87,1
-0.13,0.12,0.99,-11.05,6.53,0.31,19.29,-1.15,-41.78,1
-0.11,0.16,0.97,-17.52,12.45,-2.50,19.54,-2.32,-40.83,1
-0.09,0.17,0.96,-19.10,19.35,-3.30,20.56,-2.00,-42.10,1
-0.08,0.21,0.99,-14.22,14.04,1.95,21.53,-2.60,-42.04,1
-0.05,0.23,0.95,-20.26,16.05,-1.16,21.59,-4.28,-42.18,1
-0.04,0.22,0.95,-3.91,10.07,-2.01,21.74,-4.21,-42.14,1
-0.03,0.25,0.97,-19.35,15.32,-3.72,22.67,-4.47,-42.79,1
-0.01,0.30,0.96,-35.34,24.05,-2.69,23.68,-5.99,-41.76,1
0.01,0.32,0.91,-35.28,19.29,-3.48,24.27,-7.21,-41.87,1
0.04,0.36,0.92,-28.38,19.78,-5.92,23.94,-8.04,-42.50,1
0.06,0.39,0.91,-13.31,8.36,-1.59,24.82,-7.98,-42.38,1
0.06,0.38,0.92,-2.99,5.49,0.37,25.32,-9.01,-41.65,1
0.09,0.40,0.90,-13.18,14.89,-7.26,26.03,-9.34,-41.82,1
